43705	goethe_wahlverw01_1809
48515	goethe_wahlverw02_1809
20544	goethe_werther01_1774
21446	goethe_werther02_1774
4775	goethe_wunderhorn_1806
38821	goetze_zeitvertreib01_1783
56319	goetze_zeitvertreib02_1783
4131	goldammer_hochzeitsnacht_1910
6927	goldammer_wiedersehen_1910
1303	goldschmidt_frauenstimmrecht_1895
5874	goldschmidt_froebel_1899
39248	gotter_erbschleicher_1789
585642	gottfried_historia_1631
52260	gotthelf_koppingen_1910
15700	gotthelf_notar_1910
45715	gotthelf_sagen_1842
55803	gottschalck_sagen_1814
182041	gottschall_poetik_1858
30058	gottsched_pietisterey_1736
223935	gottsched_versuch_1730
49346	grabbe_napoleon_1831
49647	greflinger_krieg_1657
125715	gressel_grabgedichte_1716
169555	griesinger_psychische_1845
27680	grillparzer_diener_1830
21966	grillparzer_sappho_1819
18406	grillparzer_spielmann_1910
21586	grimm_kind_1910
125841	grimm_maerchen01_1812
151665	grimm_maerchen01_1819
149491	grimm_maerchen01_1837
150800	grimm_maerchen01_1840
153144	grimm_maerchen01_1843
169909	grimm_maerchen01_1850
153433	grimm_maerchen01_1857
98938	grimm_maerchen02_1815
113949	grimm_maerchen02_1819
110404	grimm_maerchen02_1837
118533	grimm_maerchen02_1840
152122	grimm_maerchen02_1843
160492	grimm_maerchen02_1850
160643	grimm_maerchen02_1857
62717	grimm_meistergesang_1811
30192	grimm_odenwald_1843
44595	grimmelshausen_continuatio_1669
20790	grimmelshausen_michel_1673
177456	grimmelshausen_simplicissimus_1669
45275	grimmelshausen_trutzsimplex_1670
33305	grosse_isidor_1910
140339	gruber_examen_1703
28726	gruithuisen_mondbewohner_1824
28127	gryphius_horribilicribrifax_1663
70471	gryphius_leoarmenius_1650
39316	gryphius_rechtsgelehrter_1659
110829	guenther_voelkerrecht01_1787
137182	guenther_voelkerrecht02_1792
258387	gundling_discours_1733
108124	gutsmuths_spiele_1796
68813	gutzkow_boerne_1840
61208	gutzkow_charaktere_1835
66697	gutzkow_narren_1832
4728	gutzkow_patkul_1842
59690	gutzkow_serapionsbrueder01_1877
65791	gutzkow_serapionsbrueder02_1877
68327	gutzkow_serapionsbrueder03_1877
43287	gutzkow_wally_1835
122780	gutzkow_zeitgenossen01_1842
103218	gutzkow_zeitgenossen02_1842
37439	haarer_bawrenkrieg_1625
15750	hacklaender_naechte_1910
17489	haeckel_plastidule_1876
139103	haeckel_weltraethsel_1899
11178	hagedorn_sammlung01_1742
23511	hagedorn_sammlung02_1744
3507	hagedorn_sammlung03_1752
28014	hagenauer_muspilli_1900
48380	hahn_verkehr_1898
40179	hahnemann_organon_1810
48809	haigold_russland01_1767
316728	haller_anfangsgruende01_1759
271585	haller_anfangsgruende02_1762
259443	haller_anfangsgruende03_1766
246883	haller_anfangsgruende04_1768
401988	haller_anfangsgruende05_1772
312737	haller_anfangsgruende06_1774
392556	haller_anfangsgruende07_1775
339518	haller_anfangsgruende08_1776
17562	halm_lise_1910
8236	hamann_denkwuerdigkeiten_1759
72421	hamburg_statuta_1680
123597	hampe_kaisergeschichte_1909
5248	hannover_feurordnung_1681
55155	hanssen_grundfragen_1731
364040	happel_roman_1690
30433	harenberg_vampirs_1733
26517	harsdoerffer_trichter01_1650
33277	harsdoerffer_trichter02_1648
119616	harsdoerffer_trichter03_1653
10570	hartmann_gebirge_1910
102152	hartmann_posten_1868
37559	hartwig_erziehung_1847
4364	has_lob_1490
1572	has_spruch_1516
3095	has_welt_1500
11685	hasak_predigtkirche_1893
1290	hasenclever_frauenwahlrecht_1913
20511	hauff_phantasien_1827
20404	hauff_ratskeller_1910
24705	hauptmann_biberpelz_1893
27953	hauptmann_henschel_1899
35233	hauptmann_sonnenaufgang_1889
5440	hc_091601_1801
8075	hc_1002406_1789
5916	hc_1012606_1789
8357	hc_1022706_1789
18009	hc_1040105_1848
2644	hc_1040307_1731
18226	hc_1050205_1848
8515	hc_1050207_1771
2662	hc_1050407_1731
17912	hc_1060305_1848
3475	hc_1060307_1771
2721	hc_1060607_1731
18126	hc_1070405_1848
3689	hc_1070507_1771
2629	hc_1070707_1731
17823	hc_1080505_1848
3586	hc_1080607_1771
2744	hc_1081007_1731
3819	hc_1090907_1771
2558	hc_1091107_1731
3869	hc_1101007_1771
2787	hc_1101307_1731
3896	hc_1111207_1771
2594	hc_1111407_1731
5803	hc_1111407_1789
5535	hc_112001_1801
3792	hc_1121307_1771
6118	hc_1121507_1789
3698	hc_1131607_1771
5967	hc_1131707_1789
3859	hc_1141707_1771
6069	hc_1141807_1789
3886	hc_1151907_1771
6007	hc_1152107_1789
3730	hc_1162007_1771
8330	hc_1162207_1789
3992	hc_1172307_1771
5447	hc_1172407_1789
3886	hc_1182407_1771
